doc_name,date,auteur,titre,canon,gender,naissance,mort,genre
1909_Le-Rouge-Gustave_La-Guerre-des-vampires,1909,le rouge gustave,la guerre des vampires,non_canon,male,1867,1938,fantastique
1882_Zaccone-Pierre_La-Recluse,1882,zaccone pierre,la recluse,non_canon,male,1818,1895,roman d'aventures
1923_Le-Rouge-Gustave_Les-Aventures-de-Todd-Marvel-detective-milliardaire,1923,le rouge gustave,les aventures de todd marvel detective milliardaire,non_canon,male,1867,1938,policier
1842_Balzac-Honore-de_La-Bourse,1842,balzac honore de,la bourse,canon,male,1799,1850,nouvelles
1913_Rosny-aine-J-H_La-Force-mysterieuse,1913,rosny aine j h,la force mysterieuse,non_canon,male,1856,1940,science-fiction
1921_Bourget-Paul_L-Ecuyere,1921,bourget paul,l ecuyere,canon,male,1852,1935,
1920_Leroux-Gaston_Aventures-effroyables-de-M-Herbert-de-Renich_Tome-I-Le-Capitaine-Hyx,1920,leroux gaston,aventures effroyables de m herbert de renich,non_canon,male,1868,1927,roman d'aventures
1893_Buet-Charles_Guy-Main-Rouge-legende-du-pays-de-Savoie,1893,buet charles,guy main rouge legende du pays de savoie,non_canon,male,1846,1897,roman historique
1963_San-Antonio_Le-gala-des-emplumes,1963,san antonio,le gala des emplumes,non_canon,male,1921,2000,érotisme
1903_Adam-Paul_Au-soleil-de-juillet,1903,adam paul,au soleil de juillet,non_canon,male,1862,1920,
2011_Abecassis-Eliette_Et-te-voici-permise-a-tout-homme,2011,abecassis eliette,et te voici permise a tout homme,non_canon,female,1969,20--,
1937_Bernanos-Georges_Nouvelle-histoire-de-Mouchette,1937,bernanos georges,nouvelle histoire de mouchette,canon,male,1888,1948,
1905_Cazin-Jeanne_Les-Saltimbanques-scenes-de-la-montagne,1905,cazin jeanne,les saltimbanques scenes de la montagne,non_canon,female,1???,1???,
1982_Yourcenar-Marguerite_Comme-l-eau-qui-coule,1982,yourcenar marguerite,comme l eau qui coule,canon,male,1903,1987,roman historique
1876_Gouraud-Julie_Les-Quatre-pièces-d'or,1876,gouraud julie,les quatre pièces d'or,non_canon,female,1810,1891,littérature jeunesse
1872_Sand-George_Francia,1872,sand george,francia,canon,female,1804,1876,roman d'aventures
1947_Simenon-Georges_Maigret-a-New-York,1947,simenon georges,maigret a new york,canon,male,1903,1989,policier
2006_Ferney-Alice_Les-Autres,2006,ferney alice,les autres,non_canon,female,1961,20--,
1847_Sue-Eugene_Martin-l-enfant-trouve_Tome-III,1847,sue eugene,martin l enfant trouve,canon,male,1847,1847,cycles et séries
1997_Vargas-Fred_Sans-feu-ni-lieu,1997,vargas fred,sans feu ni lieu,non_canon,female,1957,20--,policier
1989_Gailly-Christian_K.622,1989,gailly christian,k.622,non_canon,male,1943,2013,
1882_Cladel-Leon_Ompdrailles-le-Tombeau-des-lutteurs,1882,cladel leon,ompdrailles le tombeau des lutteurs,non_canon,male,1835,1892,
1965_De-Villiers-Gerard_SAS-contre-CIA,1965,de villiers gerard,sas contre cia,non_canon,male,1929,2013,policier
1873_Rousset-Alexis_Derailles-et-declasses-Paris-et-la-province_Tome-2,1873,rousset alexis,derailles et declasses paris et la province,non_canon,male,1799,1885,
1897_Rodenbach-Georges_Le-Carillonneur,1897,rodenbach georges,le carillonneur,canon,male,1855,1898,
1998_Constant-Paule_Confidence-pour-confidence,1998,constant paule,confidence pour confidence,non_canon,female,1944,XXXX,
1833_Servan-Felix_Claudia-ou-Les-prieres-d-une-jeune-fille,1833,servan felix,claudia ou les prieres d une jeune fille,non_canon,male,1???,1???,
1954_San-Antonio_Serenade-pour-une-souris-defunte,1954,san antonio,serenade pour une souris defunte,non_canon,male,1921,2000,érotisme
1981_Villard-Marc_Corvette-de-nuit,1981,villard marc,corvette de nuit,non_canon,male,1947,20--,policier
1962_Simenon-Georges_Maigret-et-le-client-du-samedi,1962,simenon georges,maigret et le client du samedi,canon,male,1903,1989,policier
2013_Toledo-Camille-de_Oublier-trahir-puis-disparaitre,2013,toledo camille de,oublier trahir puis disparaitre,non_canon,male,1976,20--,fragments
2009_Simon-Claude_Archipel-et-Nord,2009,simon claude,archipel et nord,canon,male,2009,2009,
1861_Pommier-Armand_La-Benjamine,1861,pommier armand,la benjamine,non_canon,male,1???,1???,
1937_Malraux-Andre_L-espoir,1937,malraux andre,l espoir,canon,male,1901,1976,
1882_Verly-Hippolyte_Spada-la-Rapiere,1882,verly hippolyte,spada la rapiere,non_canon,male,1838,1916,roman historique
1851_Sue-Eugene_Les-Mysteres-du-peuple_Tome-VI,1851,sue eugene,les mysteres du peuple,canon,male,1804,1857,roman historique
1963_San-Antonio_En-peignant-la-girafe,1963,san antonio,en peignant la girafe,non_canon,male,1921,2000,érotisme
1882_Greville-Henry_Ariadne,1882,greville henry,ariadne,non_canon,female,1842,1902,
1891_Maquet-Auguste_La-belle-Gabrielle_Tome-2,1891,maquet auguste,la belle gabrielle,non_canon,male,1813,1888,roman d'aventures
1884_Cavailhon-Édouard_La-Créole-parisienne,1884,cavailhon édouard,la créole parisienne,non_canon,male,1834,1911,
1831_Montovar-Mme-Ha-Dges_Aslega,1831,montovar mme ha dges,aslega,non_canon,female,????,????,roman historique
1961_San-Antonio_La-fin-des-haricots,1961,san antonio,la fin des haricots,non_canon,male,1921,2000,érotisme
1905_Saint-Ogan-Claude_A-la-belle-etoile,1905,saint ogan claude,a la belle etoile,non_canon,,1???,1???,
1953_Simenon-Georges_Maigret-et-l-homme-du-banc,1953,simenon georges,maigret et l homme du banc,canon,male,1903,1989,policier
1981_Simon-Claude_Les-Georgiques,1981,simon claude,les georgiques,canon,male,1913,2005,mémoires et autobiographie
1958_Beauvoir-Simone-de_Memoires-d-une-jeune-fille-rangee,1958,beauvoir simone de,memoires d une jeune fille rangee,canon,female,1908,1986,mémoires et autobiographie
1966_Delly_La-lampe-ardente,1966,delly,la lampe ardente,non_canon,female,1875,1947,roman sentimental
1861_Pont-Jest-Rene-de_Le-Fire-fly-Souvenirs-des-Indes-et-de-la-Chine,1861,pont jest rene de,le fire fly souvenirs des indes et de la chine,non_canon,male,1830,1904,récit de voyage
1996_Michon-Pierre_La-Grande-Beune,1996,michon pierre,la grande beune,canon,male,1945,20--,
1994_Chevillard-Eric_Prehistoire,1994,chevillard eric,prehistoire,canon,male,1964,XXXX,
1924_Leroux-Gaston_La-machine-a-assassiner,1924,leroux gaston,la machine a assassiner,non_canon,male,1868,1927,fantastique
1869_Feval-Paul_Maman-Leo-Les-habits-Noirs_Tome-V,1869,feval paul,maman leo les habits noirs,non_canon,male,1816,1887,policier
1857_Dumas-Alexandre_Le-meneur-de-loups,1857,dumas alexandre,le meneur de loups,canon,male,1802,1870,roman d'aventures
2005_Bouraoui-Nina_Mes-mauvaises-pensees,2005,bouraoui nina,mes mauvaises pensees,non_canon,female,1967,20--,
1854_Dumas-Alexandre_Le-capitaine-Richard,1854,dumas alexandre,le capitaine richard,canon,male,1802,1870,roman d'aventures
1981_Robbe-Grillet-Alain_Djinn,1981,robbe grillet alain,djinn,canon,male,1922,2008,policier
1959_Troyat-Henri_Les-compagnons-du-coquelicot,1959,troyat henri,les compagnons du coquelicot,non_canon,male,1911,2007,roman historique
1996_Gailly-Christian_L-Incident,1996,gailly christian,l incident,non_canon,male,1943,2013,
1852_Feval-Paul_La-Reine-des-Epees,1852,feval paul,la reine des epees,non_canon,male,1816,1887,roman d'aventures
1896_Loti-Pierre_Ramuntcho,1896,loti pierre,ramuntcho,canon,male,1850,1923,roman d'aventures
1974_Ajar-Emile-Gary-Romain_Gros-Calin,1974,ajar emile gary romain,gros calin,canon,male,1914,1980,
1829_Merimee-Prosper_Tamango,1829,merimee prosper,tamango,canon,male,1803,1870,nouvelles
1970_Veuzit-Max-du_La-Jeannette,1970,veuzit max du,la jeannette,non_canon,female,1876,1952,roman sentimental
1899_Eekhoud-Georges_Escal-Vigor,1899,eekhoud georges,escal vigor,non_canon,male,1854,1927, roman sentimental 
1894_Prevost-Marcel_Les-Demi-Vierges,1894,prevost marcel,les demi vierges,non_canon,male,1862,1941,
1991_Vargas-Fred_L-homme-aux-cercles-bleus,1991,vargas fred,l homme aux cercles bleus,non_canon,female,1957,20--,policier
1875_Noel-Eugene_Memoires-d-un-imbecile,1875,noel eugene,memoires d un imbecile,non_canon,male,1816,1899,
1868_Dumanoir-Paul_Les-Oubliettes-de-la-tour-François-Ier,1868,dumanoir paul,les oubliettes de la tour françois ier,non_canon,male,1???,1???,roman historique
1871_Porie-Isa_Le-Roman-d-un-seminariste,1871,porie isa,le roman d un seminariste,non_canon,female,1???,1???,épistolaire
1976_San-Antonio_Sucette-boulevard,1976,san antonio,sucette boulevard,non_canon,male,1921,2000,érotisme
1844_Balzac-Honore-de_La-Vieille-Fille,1844,balzac honore de,la vieille fille,canon,male,1799,1850,cycles et séries
1879_Bouvier-Alexis_La-femme-du-mort_Tome-II,1879,bouvier alexis,la femme du mort,non_canon,male,1836,1892,roman d'aventures
1971_San-Antonio_N-en-jetez-plus,1971,san antonio,n en jetez plus,non_canon,male,1921,2000,érotisme
1886_Loti-Pierre_Pecheur-d-Islande,1886,loti pierre,pecheur d islande,canon,male,1850,1923,roman d'aventures
2009_Pradeau-Christophe_La-grande-sauvagerie,2009,pradeau christophe,la grande sauvagerie,non_canon,male,1971,20--,
1903_France-Anatole_Histoire-comique,1903,france anatole,histoire comique,canon,male,1844,1924,
1989_Echenoz-Jean_Lac,1989,echenoz jean,lac,canon,male,1947,20--,policier
1862_Hugo-Victor_Les-Miserables,1862,hugo victor,les miserables,canon,male,1802,1885,
1869_Gaboriau-Emile_Monsieur-Lecoq_II,1869,gaboriau emile,monsieur lecoq,non_canon,male,1832,1873,policier
1932_Leblanc-Maurice_De-minuit-a-sept-heures,1932,leblanc maurice,de minuit a sept heures,non_canon,male,1864,1941,policier
1987_Villard-Marc_Rebelles-de-la-nuit,1987,villard marc,rebelles de la nuit,non_canon,male,1947,20--,policier
2016_Echenoz-Jean_Envoyee-speciale,2016,echenoz jean,envoyee speciale,canon,male,1947,2???,
1966_Beauvoir-Simone-de_Les-belles-images,1966,beauvoir simone de,les belles images,canon,female,1908,1986,
1895_Loti-Pierre_Jerusalem,1895,loti pierre,jerusalem,canon,male,1850,1923,récit de voyage
1850_Dumas-Alexandre_Le-Trou-de-l-Enfer,1850,dumas alexandre,le trou de l enfer,canon,male,1802,1870,roman d'aventures
2009_Quignard-Pascal_La-barque-silencieuse,2009,quignard pascal,la barque silencieuse,canon,male,1948,XXXX,fragments
1906_Dondel-Du-Faouedic-Noemie_Le-journal-d-une-pensionnaire-en-vacances,1906,dondel du faouedic noemie,le journal d une pensionnaire en vacances,non_canon,female,1834,1915,littérature jeunesse 
1863_Gautier-Theophile_Le-capitaine-Fracasse,1863,gautier theophile,le capitaine fracasse,canon,male,1811,1872,roman d'aventures
1899_Le-Rouge-Gustave_La-Conspiration-des-milliardaires_Tome-III-Le-Regiment-des-hypnotiseurs,1899,le rouge gustave,la conspiration des milliardaires,non_canon,male,1867,1938,roman d'aventures
2010_Volodine-Antoine_Ecrivains,2010,volodine antoine,ecrivains,canon,male,1950,20--,
1879_Hericault-Charles-d_Ch-d-Hericault-En-1792-Le-Premier-Amour-de-lord-Saint-Albans,1879,hericault charles d,ch d hericault en 1792 le premier amour de lord saint albans,non_canon,male,1823,1899,roman historique
1879_Ponson-du-Terrail-Pierre_Le-serment-des-hommes-rouges-Aventures-d-un-enfant-de-Paris,1879,ponson du terrail pierre,le serment des hommes rouges aventures d un enfant de paris,non_canon,male,1829,1871,roman d'aventures
1833_Sand-George_Lelia,1833,sand george,lelia,canon,female,1804,1876,
1860_Dumas-Alexandre_Une-aventure-d-amour,1860,dumas alexandre,une aventure d amour,canon,male,1802,1870,récit de voyage
1947_Vian-Boris_L-automne-a-Pekin,1947,vian boris,l automne a pekin,canon,male,1920,1959,fantastique
1853_Dumas-Alexandre_Les-drames-de-la-mer,1853,dumas alexandre,les drames de la mer,canon,male,1802,1870,roman d'aventures
1884_Berthet-Elie_Le-Brocanteur,1884,berthet elie,le brocanteur,non_canon,male,1815,1891,
1997_Echenoz-Jean_Un-an,1997,echenoz jean,un an,canon,male,1947,20--,policier
1900_Mirbeau-Octave_Le-journal-d-une-femme-de-chambre,1900,mirbeau octave,le journal d une femme de chambre,canon,male,1848,1917,
1846_Balzac-Honore-de_Les-Employes,1846,balzac honore de,les employes,canon,male,1799,1850,cycles et séries
1909_Corday-Michel_Plaisirs-d-auto,1909,corday michel,plaisirs d auto,non_canon,male,1869,1937,nouvelles
1843_Pigault-Lebrun_Mon-oncle-Thomas,1843,pigault lebrun,mon oncle thomas,non_canon,male,1753,1835,roman d'aventures
1873_Scholl-Aurelien_La-Dame-des-palmiers,1873,scholl aurelien,la dame des palmiers,non_canon,male,1833,1902,roman d'aventures
1883_Merouvel-Charles_Angele-Meraud,1883,merouvel charles,angele meraud,non_canon,male,1832,1920,
2012_Jourde-Pierre_Le-Marechal-absolu,2012,jourde pierre,le marechal absolu,non_canon,male,1955,20--,
1996_Rolin-Jean_L-Organisation,1996,rolin jean,l organisation,canon,male,1949,20--,mémoires et autobiographie
1874_Fleuriot-Zenaide_Armelle-Trahec,1874,fleuriot zenaide,armelle trahec,non_canon,female,1829,1890,littérature jeunesse
1897_Ivoi-Paul-d-_Jean-Fanfare,1897,ivoi paul d ,jean fanfare,non_canon,male,1856,1915,roman d'aventures
2013_Begaudeau-François_Deux-singes-ou-ma-vie-politique,2013,begaudeau françois,deux singes ou ma vie politique,non_canon,male,1971,20--,mémoires et autobiographie
2007_Modiano-Patrick_Dans-le-cafe-de-la-jeunesse-perdue,2007,modiano patrick,dans le cafe de la jeunesse perdue,canon,male,1945,20--,
1958_Simenon-Georges_Les-scrupules-de-Maigret,1958,simenon georges,les scrupules de maigret,canon,male,1903,1989,policier
1900_Roussel-Raymond_Chiquenaude,1900,roussel raymond,chiquenaude,canon,male,1877,1933,
1939_Veuzit-Max-du_L'inconnu-de-Castel-Pic,1939,veuzit max du,l'inconnu de castel pic,non_canon,female,1876,1952,roman sentimental
1935_Delly_Comme-un-conte-de-fees,1935,delly,comme un conte de fees,non_canon,female,1875,1947,roman sentimental
1941_Leblanc-Maurice_Les-Milliards-d-Arsene-Lupin,1941,leblanc maurice,les milliards d arsene lupin,non_canon,male,1864,1941,policier
1876_Delpit-Albert_Jean-nu-pieds-chronique-de-1832_volume-1,1876,delpit albert,jean nu pieds chronique de 1832,non_canon,male,1849,1893,roman d'aventures
1913_Delly_Entre-deux-ames,1913,delly,entre deux ames,non_canon,female,1875,1947,roman sentimental
1948_Delly_La-rose-qui-tue,1948,delly,la rose qui tue,non_canon,female,1875,1947,roman sentimental
2005_Darrieussecq-Marie_Le-pays,2005,darrieussecq marie,le pays,canon,female,1969,20--,
1878_Ulbach-Louis_Monsieur-Paupe,1878,ulbach louis,monsieur paupe,non_canon,male,1822,1889,
1882_Feval-Paul_Veillees-de-la-famille,1882,feval paul,veillees de la famille,non_canon,male,1816,1887,nouvelles
1822_Hugo-Victor_Han-d-Islande,1822,hugo victor,han d islande,canon,male,1802,1885,roman historique
1963_Beauvoir-Simone-de_La-force-des-choses_2,1963,beauvoir simone de,la force des choses,canon,female,1908,1986,mémoires et autobiographie
1874_Zola-Emile_La-conquete-de-Plassans,1874,zola emile,la conquete de plassans,canon,male,1840,1902,cycles et séries
1827_Vigny-Alfred-de_Cinq-Mars,1827,vigny alfred de,cinq mars,canon,male,1797,1863,roman historique
2015_Despentes-Virginie_Vernon-Subutex_T1,2015,despentes virginie,vernon subutex,canon,female,1969,20--,cycles et séries
2011_Millet-Richard_La-Fiancee-libanaise,2011,millet richard,la fiancee libanaise,canon,male,1953,20--,
1877_Claudin-Gustave_Trois-Roses-dans-la-rue-Vivienne,1877,claudin gustave,trois roses dans la rue vivienne,non_canon,male,1819,1896,
1907_Gide-Andre_Le-Retour-de-l-enfant-prodigue,1907,gide andre,le retour de l enfant prodigue,canon,male,1869,1951,
1991_Gailly-Christian_L-Air,1991,gailly christian,l air,non_canon,male,1943,2013,
1886_Lemonnier-Camille_Les-joujoux-parlants,1886,lemonnier camille,les joujoux parlants,non_canon,male,1844,1913,littérature jeunesse
1972_A.D.G._Cradoque-s-band,1972,a.d.g.,cradoque s band,non_canon,male,1947,2004,policier
1936_Celine-Louis-Ferdinand_Mort-a-credit,1936,celine louis ferdinand,mort a credit,canon,male,1894,1961,mémoires et autobiographie
1911_Chateaubriant-Alphonse-de_Monsieur-des-Lourdines,1911,chateaubriant alphonse de,monsieur des lourdines,non_canon,male,1877,1951,
1819_Barthelemy-Hadot-Marie-Adelaide_Laurence-de-Sully-ou-L-ermitage-en-Suisse_(Tome-3),1819,barthelemy hadot marie adelaide,laurence de sully ou l ermitage en suisse,non_canon,female,1763,1821,roman historique
1859_Ponson-du-Terrail-Pierre_Les-Exploits-de-Rocambole_Tome-III-La-Revanche-de-Baccarat,1859,ponson du terrail pierre,les exploits de rocambole,non_canon,male,1829,1871,roman d'aventures
1852_Ponson-du-Terrail-Pierre_Les-Cavaliers-de-la-nuit,1852,ponson du terrail pierre,les cavaliers de la nuit,non_canon,male,1829,1871,roman d'aventures
2007_Claudel-Philippe_Le-rapport-de-Brodeck,2007,claudel philippe,le rapport de brodeck,non_canon,male,1962,20--,roman historique
1888_Larmandie-Leonce-de_Excelsior-Roman-parisien,1888,larmandie leonce de,excelsior roman parisien,non_canon,male,1851,1921,
1842_Balzac-Honore-de_Etude-de-femme,1842,balzac honore de,etude de femme,canon,male,1799,1850,cycles et séries
1991_Modiano-Patrick_Fleurs-de-ruine,1991,modiano patrick,fleurs de ruine,canon,male,1945,20--,
1869_L-Epine-Ernest_Voyage-autour-du-grand-monde,1869,l epine ernest,voyage autour du grand monde,non_canon,male,1826,1893,
1881_Buet-Charles_Histoires-a-dormir-debout,1881,buet charles,histoires a dormir debout,non_canon,male,1846,1897,nouvelles
1857_Feuillet-Octave_La-petite-comtesse,1857,feuillet octave,la petite comtesse,non_canon,male,1821,1890,épistolaire
1825_de-Lamothe-Langon-Etienne-Leon_Le-Monastere-des-freres-noirs,1825,de lamothe langon etienne leon,le monastere des freres noirs,non_canon,male,1786,1864,roman historique
2013_Darrieussecq-Marie_Il-faut-beaucoup-aimer-les-hommes,2013,darrieussecq marie,il faut beaucoup aimer les hommes,canon,female,1969,20--,
1942_Camus-Albert_L-etranger,1942,camus albert,l etranger,canon,male,1913,1960,
1881_Feval-Paul_Roger-Bontemps,1881,feval paul,roger bontemps,non_canon,male,1816,1887,
1880_Feval-Paul_Une-histoire-de-revenants,1880,feval paul,une histoire de revenants,non_canon,male,1816,1887,fantastique
1869_Erckmann-Chatrian_Histoire-d-un-paysan_III,1869,erckmann chatrian,histoire d un paysan,non_canon,male,1822,1899,cycles et séries
2013_Abecassis-Eliette_Le-palimpseste-d-Archimede,2013,abecassis eliette,le palimpseste d archimede,non_canon,female,1969,20--,policier
1877_Riviere-Henri_Edmee-Le-Chatiment-Flavien,1877,riviere henri,edmee le chatiment flavien,non_canon,male,1827,1883,nouvelles
1854_Dumas-Alexandre_Les-Mohicans-de-Paris_4,1854,dumas alexandre,les mohicans de paris,canon,male,1802,1870,roman d'aventures
1843_Sue-Eugene_Les-Mysteres-de-Paris_Tome-I,1843,sue eugene,les mysteres de paris,canon,male,1804,1857,roman d'aventures
1903_Buxy-B-de_La-Demoiselle-au-Bois-Dormant,1903,buxy b de,la demoiselle au bois dormant,non_canon,female,1863,1921,
1956_Delly_Annonciade,1956,delly,annonciade,non_canon,female,1875,1947,roman sentimental
2001_Bergounioux-Pierre_B-17-G,2001,bergounioux pierre,b 17 g,canon,male,1949,20--,roman historique
1842_Balzac-Honore-de_Madame-Firmiani,1842,balzac honore de,madame firmiani,canon,male,1799,1850,cycles et séries
1971_Laurent-Jacques_Les-betises,1971,laurent jacques,les betises,non_canon,male,1919,2000,roman d'aventures
1898_Boylesve-Rene_Le-parfum-des-iles-Borromees,1898,boylesve rene,le parfum des iles borromees,non_canon,male,1867,1926,roman sentimental
1854_Bassanville-Anais-de_Les-Primeurs-de-la-vie-ou-Bonheurs-joies-et-douleurs-de-la-jeunesse,1854,bassanville anais de,les primeurs de la vie ou bonheurs joies et douleurs de la jeunesse,non_canon,female,1802,1884,littérature jeunesse
1956_San-Antonio_Fais-gaffe-a-tes-os,1956,san antonio,fais gaffe a tes os,non_canon,male,1921,2000,érotisme
1910_Audoux-Marguerite_Marie-Claire,1910,audoux marguerite,marie claire,non_canon,female,1863,1937,mémoires et autobiographie
1947_Laurent-Jacques_Caroline-Cherie-T.2,1947,laurent jacques,caroline cherie t.2,non_canon,male,1919,2000,érotisme
1941_Simenon-Georges_La-maison-du-juge,1941,simenon georges,la maison du juge,canon,male,1903,1989,policier
2016_Perec-Georges_L-Attentat-de-Sarajevo,2016,perec georges,l attentat de sarajevo,canon,male,1936,1982,
1907_Zevaco-Michel_L-epopee-d-amour,1907,zevaco michel,l epopee d amour,non_canon,male,1860,1918,roman d'aventures
1868_Ponson-du-Terrail-Pierre_Le-Dernier-Mot-de-Rocambole_Tome-I-Les-Etrangleurs,1868,ponson du terrail pierre,le dernier mot de rocambole,non_canon,male,1829,1871,roman d'aventures
1990_Volodine-Antoine_Lisbonne-derniere-marge,1990,volodine antoine,lisbonne derniere marge,canon,male,1950,20--,policier
1882_Hervilly-Ernest-d-_Parisienneries,1882,hervilly ernest d ,parisienneries,non_canon,male,1839,1911,nouvelles
1951_Delly_Le-rubis-de-l'emir,1951,delly,le rubis de l'emir,non_canon,female,1875,1947,roman sentimental
1932_Lallier-Joseph_Le-spectre-menaçant,1932,lallier joseph,le spectre menaçant,non_canon,male,1878,1937,
1978_Yourcenar-Marguerite_Nouvelles-Orientales,1978,yourcenar marguerite,nouvelles orientales,canon,female,1903,1987,nouvelles
1948_Vian-Boris_Et-on-tuera-tous-les-affreux,1948,vian boris,et on tuera tous les affreux,canon,male,1920,1959,policier
1935_Delly_Contes,1935,delly,contes,non_canon,female,1875,1947,roman sentimental
1816_Bournon-Malarme-Charlotte-de_Lancelot-Montagu-ou-le-Resultat-des-bonnes-fortunes_Tome-1,1816,bournon malarme charlotte de,lancelot montagu ou le resultat des bonnes fortunes,non_canon,female,1753,1830,
1868_Ponson-du-Terrail-Pierre-Alexis-de_Le-Grillon-du-moulin,1868,ponson du terrail pierre alexis de,le grillon du moulin,non_canon,male,1829,1871,
1824_Mazier-du-Heaume-Hippolyte_Voyage-d-un-jeune-grec-a-Paris_Volume-1,1824,mazier du heaume hippolyte,voyage d un jeune grec a paris,non_canon,male,1???,1???,
1974_San-Antonio_Un-os-dans-la-noce,1974,san antonio,un os dans la noce,non_canon,male,1921,2000,érotisme
1878_Aimard-Gustave-Auriac-Jules-Berlioz-d_Coeur-de-Panthere,1878,aimard gustave auriac jules berlioz d,coeur de panthere,non_canon,male,1818,1883,roman d'aventures
1931_Simenon-Georges_Le-pendu-de-Saint-Pholien,1931,simenon georges,le pendu de saint pholien,canon,male,1903,1989,policier
1876_Monnet-Francisque_Une-histoire-au-dessus-du-crocodile,1876,monnet francisque,une histoire au dessus du crocodile,non_canon,male,1???,1???,
1910_Corday-Michel_Les-casseurs-de-bois,1910,corday michel,les casseurs de bois,non_canon,male,1869,1937,
1889_La-Brete-Jean-de_Mon-oncle-et-mon-cure,1889,la brete jean de,mon oncle et mon cure,non_canon,female,1858,1945,littérature jeunesse
1995_Barjavel-Rene_Ravage,1995,barjavel rene,ravage,non_canon,male,1911,1985,science-fiction
1938_Simenon-Georges_Ceux-du-Grand-Cafe,1938,simenon georges,ceux du grand cafe,canon,male,1903,1989,policier
1911_Leroux-Gaston_Un-homme-dans-la-nuit,1911,leroux gaston,un homme dans la nuit,non_canon,male,1868,1927,policier
1862_Malot-Hector_Les-Amants,1862,malot hector,les amants,non_canon,male,1830,1907,
1879_Chavette-Eugene_Nous-marions-Virginie,1879,chavette eugene,nous marions virginie,non_canon,male,1827,1902,nouvelles
1883_Greville-Henry_Le-voeu-de-Nadia,1883,greville henry,le voeu de nadia,non_canon,female,1842,1902,
1912_Courteline-Georges_Les-Linottes,1912,courteline georges,les linottes,non_canon,male,1858,1929,nouvelles
1859_Mallefille-Felicien_Monsieur-Corbeau,1859,mallefille felicien,monsieur corbeau,non_canon,male,1813,1868,nouvelles
1875_Cherbuliez-Victor_Miss-Rovel,1875,cherbuliez victor,miss rovel,non_canon,male,1829,1899,
1860_Vie-Anduze-Henri_Dernier-amour-de-Cinq-Mars-roman-historique,1860,vie anduze henri,dernier amour de cinq mars roman historique,non_canon,male,1???,1???,roman historique
1884_Chavette-Eugene_Le-saucisson-a-pattes_I-Fil-a-beurre,1884,chavette eugene,le saucisson a pattes,non_canon,male,1827,1902,roman historique
1894_Allais-Alphonse_Rose-et-vert-pomme,1894,allais alphonse,rose et vert pomme,non_canon,male,1854,1905,nouvelles
1992_Modiano-Patrick_Un-cirque-passe,1992,modiano patrick,un cirque passe,canon,male,1945,20--,policier
1862_About-Edmond_L-homme-a-l-oreille-cassee,1862,about edmond,l homme a l oreille cassee,non_canon,male,1828,1885,
1932_Veuzit-Max-du_Petite-comtesse,1932,veuzit max du,petite comtesse,non_canon,female,1876,1952,roman sentimental
1878_Dupuis-Eudoxie_Cyprienne-et-Cyprien,1878,dupuis eudoxie,cyprienne et cyprien,non_canon,female,1835,1906,littérature jeunesse
1832_Mere-Elisabeth-Brossin-de_Le-Parc-aux-Cerfs-ou-Histoire-secrete-des-jeunes-demoiselles-qui-y-ont-ete-renfermees_(tome-3),1832,mere elisabeth brossin de,le parc aux cerfs ou histoire secrete des jeunes demoiselles qui y ont ete renfermees,non_canon,female,1751,1829,roman historique
2010_Nothomb-Amelie_Une-forme-de-vie,2010,nothomb amelie,une forme de vie,canon,female,1966,20--,épistolaire
1884_Bourges-Elemir_Le-Crepuscule-des-Dieux,1884,bourges elemir,le crepuscule des dieux,non_canon,male,1884,1884,
1879_Thuret-Mme-E._La-Guerre-au-chateau,1879,thuret mme e.,la guerre au chateau,non_canon,female,18..,18..,
1996_Bouraoui-Nina_Le-Bal-des-murenes,1996,bouraoui nina,le bal des murenes,non_canon,female,1967,20--,
1971_San-Antonio_Moi-vous-me-connaissez,1971,san antonio,moi vous me connaissez,non_canon,male,1921,2000,érotisme
1945_Bove-Emmanuel_Le-Piege,1945,bove emmanuel,le piege,non_canon,male,1898,1945,
1961_Robbe-Grillet-Alain_L-Annee-derniere-a-Marienbad,1961,robbe grillet alain,l annee derniere a marienbad,canon,male,1922,2008,ciné-roman
1906_Loti-Pierre_Les-Desenchantees,1906,loti pierre,les desenchantees,canon,male,1850,1923,
1869_Blandy-Stella_Revanche-de-femme,1869,blandy stella,revanche de femme,non_canon,female,1836,1925,
1883_Badin-Adolphe_Un-Parisien-chez-les-Russes,1883,badin adolphe,un parisien chez les russes,non_canon,male,1831,189?,récit de voyage
1909_Dhanys-Marcel_La-fille-de-Racine,1909,dhanys marcel,la fille de racine,non_canon,female,18??,19??,roman historique
1861_Gondrecourt-Aristide-de_Le-Pays-de-la-peur_Tome-1,1861,gondrecourt aristide de,le pays de la peur,non_canon,male,1815,1876,roman d'aventures
1866_Gozlan-Leon_Le-Capitaine-Maubert,1866,gozlan leon,le capitaine maubert,non_canon,male,1803,1866,nouvelles
1875_Belot-Adolphe_Les-Mysteres-mondains,1875,belot adolphe,les mysteres mondains,non_canon,male,1829,1890,
1947_Calet-Henri_Trente-a-quarante,1947,calet henri,trente a quarante,non_canon,male,1904,1956,nouvelles
2012_Quignard-Pascal_Les-desarçonnes,2012,quignard pascal,les desarçonnes,canon,male,1948,XXXX,fragments
